,date,genres,name,platform,score
1345,"November 13, 2007",Sports,Power Golf,Wii,3.0
1346,"November 13, 2007",Sports,Showtime Championship Boxing,Nintendo DS,3.5
1347,"November 13, 2007",Trivia,Smarty Pants,Wii,7.0
1348,"November 13, 2007",Action,Ben 10: Protector of Earth,Nintendo DS,7.8
1349,"November 13, 2007","Action, Adventure",Uncharted: Drake's Fortune,PlayStation 3,9.1
1350,"November 13, 2007",Racing,Need for Speed ProStreet,Xbox 360,6.8
1351,"November 13, 2007",Racing,Need for Speed ProStreet,PlayStation 2,6.2
1352,"November 13, 2007",Virtual Pet,Viva Piñata,PC,8.2
1353,"November 13, 2007",Action,Assassin's Creed,PlayStation 3,7.5
1354,"November 13, 2007",Action,Assassin's Creed,Xbox 360,7.7
1355,"November 13, 2007",Puzzle,Neves,Nintendo DS,7.5
1356,"November 13, 2007",Racing,Need for Speed ProStreet,PlayStation 3,6.8
1357,"November 13, 2007",Action,Contra 4,Nintendo DS,8.0
1358,"November 13, 2007",Adventure,Tomb Raider Anniversary,Wii,7.0
1359,"November 13, 2007",Shooter,Resident Evil: The Umbrella Chronicles,Wii,7.9
1360,"November 13, 2007",Shooter,BlackSite: Area 51,Xbox 360,6.4
1361,"November 13, 2007",Simulation,SimCity Societies,PC,5.8
1362,"November 13, 2007",Party,Rayman Raving Rabbids 2,Wii,6.3
1363,"November 13, 2007","Action, Adventure",The Suite Life of Zack & Cody: Circle of Spies,Nintendo DS,6.5
1364,"November 13, 2007",Action,Kane & Lynch: Dead Men,Xbox 360,7.0
1365,"November 13, 2007",Action,Kane & Lynch: Dead Men,PlayStation 3,7.0
1366,"November 13, 2007",Action,Napoleon Dynamite: The Game,Nintendo DS,7.0
1367,"November 14, 2007",Action,Beowulf: The Game,Xbox 360,4.0
1368,"November 14, 2007",Action,Crazy Penguin Catapult,Wireless,8.5
1369,"November 14, 2007","Action, Compilation",Namco Museum Remix,Wii,5.0
1370,"November 14, 2007",Wrestling,Fire Pro Wrestling Returns,PlayStation 2,7.0
1371,"November 14, 2007","Racing, Action",Sonic Rivals 2,PlayStation Portable,6.5
1372,"November 14, 2007",Fighting,Ultimate Mortal Kombat,Nintendo DS,7.8
1373,"November 14, 2007",Action,"Bulldozer, Inc.",Wireless,8.0
1374,"November 14, 2007",Action,Screwjumper!,Xbox 360,4.0
1375,"November 14, 2007",Action,Avatar: The Last Airbender -- The Burning Earth,Wii,6.2
1376,"November 14, 2007",Action,Beowulf: The Game,PlayStation 3,4.0
1377,"November 14, 2007",Racing,Burnout,Wireless,7.0
1378,"November 14, 2007",Card,World Series of Poker 2008: Battle for the Bracelets,PlayStation Portable,7.6
1379,"November 14, 2007",Action,Ben 10: Protector of Earth,Wii,6.8
1380,"November 14, 2007",Platformer,Ratatouille,PlayStation Portable,6.8
1381,"November 15, 2007",Wrestling,WWE SmackDown vs. Raw 2008 (Special Edition),PlayStation 3,7.5
1382,"November 15, 2007",Action,The Simpsons Game,PlayStation Portable,7.0
1383,"November 15, 2007",Shooter,Soldier of Fortune: Payback,Xbox 360,6.1
1384,"November 15, 2007",Action,El Tigre: The Adventures of Manny Rivera,Nintendo DS,4.5
1385,"November 15, 2007",Action,Metal Gear Solid: Portable Ops +,PlayStation Portable,6.5
1386,"November 15, 2007",Adventure,Arctic Tale,Nintendo DS,3.5
1387,"November 15, 2007",Sports,Victorious Boxers: Revolution,Wii,4.5
1388,"November 15, 2007",Puzzle,Shrek-N-Roll,Xbox 360,5.5
1389,"November 15, 2007",Sports,Volleyball [NES],Wii,3.0
1390,"November 15, 2007",Shooter,BlackSite: Area 51,PC,6.5
1391,"November 15, 2007",Adventure,LifeSigns: Surgical Unit,Nintendo DS,5.5
1392,"November 16, 2007",Action,Beowulf: The Game,PC,4.0
1393,"November 16, 2007",Simulation,Trauma Center: New Blood,Wii,8.5
1394,"November 16, 2007",Music,Rock Band (Special Edition),Xbox 360,9.4
1395,"November 16, 2007",Strategy,Empire Earth III,PC,5.4
1396,"November 16, 2007",Wrestling,WWE SmackDown vs. Raw 2008,Wireless,4.0
1397,"November 16, 2007",Action,Foster's Home for Imaginary Friends: Imagination Invaders,Nintendo DS,4.0
1398,"November 16, 2007",Music,Rock Band (Game Only Edition),PlayStation 3,9.4
1399,"November 16, 2007",Action,Beowulf: The Game,Wireless,7.0
1400,"November 16, 2007",Music,Rock Band (Special Edition),PlayStation 3,9.4
1401,"November 16, 2007",Hunting,Cabela's Big Game Hunter,Xbox 360,5.9
1402,"November 16, 2007",Action,Aliens vs. Predator: Requiem,PlayStation Portable,5.5
1403,"November 16, 2007",Music,Rock Band (Game Only Edition),Xbox 360,9.4
1404,"November 16, 2007",Hunting,Cabela's Big Game Hunter,Wii,6.4
1405,"November 16, 2007",Action,American Gangster: The Mobile Game,Wireless,6.5
1406,"November 16, 2007",Strategy,"Warhammer 40,000: Squad Command",PlayStation Portable,5.4
1407,"November 19, 2007",Racing,Need for Speed ProStreet,Wii,6.2
1408,"November 19, 2007",Action,Contra 4,Wireless,8.0
1409,"November 19, 2007",Puzzle,Luxor 2,Wireless,7.5
1410,"November 19, 2007",Strategy,Panzer Tactics DS,Nintendo DS,6.0
1411,"November 19, 2007",Shooter,Time Crisis 4,PlayStation 3,8.0
1412,"November 19, 2007",Sports,High Velocity Bowling (PSN Edition),PlayStation 3,7.5
1413,"November 19, 2007",Action,Golden Axe III,Wii,5.0
1414,"November 19, 2007",RPG,Mass Effect,Xbox 360,9.4
1415,"November 19, 2007",Action,Golden Axe III,Genesis,5.0
1416,"November 19, 2007",Action,Nicktoons: Attack of the Toybots,Wii,6.0
1417,"November 19, 2007",Action,Nicktoons: Attack of the Toybots,PlayStation 2,6.0
1418,"November 19, 2007",Hunting,Cabela's Big Game Hunter,PlayStation 2,5.7
1419,"November 19, 2007",Platformer,The Legend of Spyro: The Eternal Night,Wii,3.6
1420,"November 19, 2007",RPG,Mass Effect (Limited Collector's Edition),Xbox 360,9.4
1421,"November 20, 2007",Shooter,Geometry Wars: Galaxies,Wii,8.0
1422,"November 20, 2007",Sports,College Hoops 2K8,PlayStation 3,8.0
1423,"November 20, 2007",Educational,My French Coach,Nintendo DS,7.0
1424,"November 20, 2007",Action,Enchanted,Nintendo DS,6.5
1425,"November 20, 2007",Action,flOw Expansion Pack,PlayStation 3,6.5
1426,"November 20, 2007",Simulation,Imagine: Fashion Designer,Nintendo DS,3.0
1427,"November 20, 2007",Simulation,Imagine: Animal Doctor,Nintendo DS,6.5
1428,"November 20, 2007",Racing,Need for Speed ProStreet,PC,6.9
1429,"November 20, 2007",Educational,My Spanish Coach,Nintendo DS,7.0
1430,"November 20, 2007",Puzzle,Puzzle Quest: Challenge of the Warlords,PlayStation 2,7.8
1431,"November 20, 2007",Action,Ontamarama,Nintendo DS,7.3
1432,"November 20, 2007",Shooter,Undertow,Xbox 360,8.7
1433,"November 20, 2007",Adventure,Harry Potter and the Order of the Phoenix,PlayStation Portable,5.5
1434,"November 20, 2007","Action, RPG",Orcs & Elves,Nintendo DS,8.0
1435,"November 20, 2007",Shooter,America's Army: True Soldiers,Xbox 360,3.7
1436,"November 20, 2007",Shooter,Ghost Squad,Wii,7.5
1437,"November 20, 2007",RPG,Tabula Rasa,PC,7.5
1438,"November 20, 2007",Adventure,Culpa Innata,PC,4.0
1439,"November 20, 2007","Action, Adventure",John Woo Presents Stranglehold (Collector's Edition),PlayStation 3,8.1
1440,"November 20, 2007","Action, Adventure",John Woo Presents Stranglehold (Collector's Edition),Xbox 360,8.1
1441,"November 20, 2007",Hunting,Cabela's Big Game Hunter: Trophy Bucks,PC,4.8
1442,"November 20, 2007",Shooter,Link's Crossbow Training,Wii,7.0
1443,"November 20, 2007",Sports,College Hoops 2K8,Xbox 360,8.2
1444,"November 21, 2007",Action,Blue's Journey,Wii,6.0
1445,"November 21, 2007",Action,SpongeBob's Atlantis SquarePantis,Wii,5.3
1446,"November 21, 2007",Puzzle,Operation Creature Feature,PlayStation 3,6.2
1447,"November 21, 2007","Strategy, RPG",Final Fantasy XII: Revenant Wings,Nintendo DS,8.3
1448,"November 21, 2007",Party,Mario Party DS,Nintendo DS,7.0
1449,"November 21, 2007",Simulation,Cooking Mama 2: Dinner With Friends,Nintendo DS,7.0
1450,"November 21, 2007",Sports,College Hoops 2K8,PlayStation 2,6.9
1451,"November 21, 2007",Simulation,Cooking Mama 2: Dinner With Friends,Nintendo DS,7.0
1452,"November 21, 2007",Platformer,Blue's Journey,NeoGeo,6.0
1453,"November 26, 2007",Action,Soulcalibur Legends,Wii,6.0
1454,"November 26, 2007",Adventure,Robin Hood [2007],Wireless,7.0
1455,"November 26, 2007",Action,Kane & Lynch: Dead Men,PC,7.0
1456,"November 26, 2007",RPG,Naruto: Path of the Ninja,Nintendo DS,6.0
1457,"November 26, 2007",Shooter,Syphon Filter: Combat Ops,PlayStation Portable,8.5
1458,"November 26, 2007",Action,Death to Spies,PC,8.0
1459,"November 26, 2007",Action,Hannah Montana: Spotlight World Tour,Wii,5.6
1460,"November 26, 2007",Racing,Need for Speed ProStreet,Nintendo DS,7.9
1461,"November 26, 2007",Virtual Pet,My Dog II,Wireless,8.0
1462,"November 26, 2007",Puzzle,Slingo Quest,Wireless,8.0
1463,"November 26, 2007",Action,Alien Soldier [1995],Wii,8.0
1464,"November 26, 2007",Action,Alien Soldier [1995],Genesis,8.0
1465,"November 27, 2007",Shooter,Soldier of Fortune: Payback,PlayStation 3,6.1
1466,"November 27, 2007",Shooter,TimeShift,PlayStation 3,7.6
1467,"November 27, 2007",Shooter,Medal of Honor: Airborne,PlayStation 3,7.9
1468,"November 27, 2007",Shooter,Soldier of Fortune: Payback,PC,5.9
1469,"November 27, 2007",Puzzle,Jenga: World Tour,Nintendo DS,4.0
1470,"November 27, 2007",Puzzle,WordJong,Nintendo DS,7.5
1471,"November 27, 2007",Puzzle,Ratatouille: Food Frenzy,Nintendo DS,4.5
1472,"November 27, 2007",Shooter,Axelay,Wii,7.5
1473,"November 27, 2007",Action,Godzilla: Unleashed Double Smash,Nintendo DS,3.0
1474,"November 27, 2007",Shooter,Axelay,Super NES,7.5
1475,"November 27, 2007",Adventure,Dr. Seuss: How The Grinch Stole Christmas,Nintendo DS,3.5
1476,"November 27, 2007",Shooter,Painkiller: Overdose,PC,7.0
1477,"November 27, 2007",Hunting,Cabela's Monster Bass,PlayStation 2,4.5
1478,"November 28, 2007",Puzzle,Stacked Cheerleaders,Wireless,5.0
1479,"November 28, 2007","Puzzle, Action",Wrecking Crew,Wii,7.0
1480,"November 28, 2007","Action, Adventure",Swashbucklers: Blue vs. Grey,PlayStation 2,4.0
1481,"November 28, 2007",Shooter,Call of Duty 4: Modern Warfare (Limited Collector's Edition),Xbox 360,9.4
1482,"November 28, 2007",Simulation,Star Trek: Conquest,PlayStation 2,8.0
1483,"November 28, 2007","Action, Adventure",Swashbucklers: Blue vs. Grey,PC,4.0
1484,"November 29, 2007",Virtual Pet,Petz: Horsez 2,Nintendo DS,6.0
1485,"November 29, 2007",Action,The Aly & AJ Adventure,Nintendo DS,3.0
1486,"November 29, 2007","Action, Adventure",Castlevania: Symphony of the Night,PlayStation Portable,9.5
1487,"November 29, 2007","Action, Adventure",Castlevania: Symphony of the Night,PlayStation 3,9.5
1488,"November 29, 2007",Shooter,Asteroids & Asteroids Deluxe,Xbox 360,5.0
1489,"November 29, 2007",Simulation,Horse Life,Nintendo DS,7.6
1490,"November 30, 2007",Simulation,John Deere: Harvest in the Heartland,Nintendo DS,3.0
1491,"November 30, 2007",RPG,EverQuest II: Rise of Kunark,PC,8.2
1492,"November 30, 2007","Action, RPG",Dawn of Magic,PC,5.4
1493,"November 30, 2007",Action,Pain!,PlayStation 3,6.8
1494,"November 30, 2007","Fighting, Action",Godzilla: Unleashed,PlayStation 2,4.9
1495,"November 30, 2007",Racing,Cars Mater-National Championship,Nintendo DS,6.8
1496,"November 30, 2007",Simulation,Star Trek: Conquest,Wii,6.8
1497,"December 3, 2007","Flight, Action",Blazing Angels 2: Secret Missions of WWII,PlayStation 3,7.0
1498,"December 3, 2007",Shooter,Super Air Zonk,Wii,7.0
1499,"December 3, 2007",Casino,Terminator: Revenge,Wireless,4.0
1500,"December 3, 2007",Simulation,Master of Illusion,Nintendo DS,7.0
1501,"December 3, 2007",Racing,Hannspree Ten Kate Honda SBK Superbike World Championship,PlayStation 2,6.0
1502,"December 3, 2007",RPG,Orcs & Elves II,Wireless,8.5
1503,"December 3, 2007",Action,Bratz 4 Real,Nintendo DS,6.0
1504,"December 3, 2007",Card,World Series of Poker 2008: Battle for the Bracelets,PC,7.9
1505,"December 4, 2007",Shooter,Geometry Wars: Galaxies,Nintendo DS,7.8
1506,"December 4, 2007",Party,Smart Boy's Gameroom,Nintendo DS,7.2
1507,"December 4, 2007",Action,Sonic 3D Blast,Wii,6.0
1508,"December 4, 2007",Racing,Hot Wheels: Beat That!,Nintendo DS,6.5
1509,"December 4, 2007",Racing,Cocoto Kart Racer,Nintendo DS,4.5
1510,"December 4, 2007",Sports,Dave Mirra BMX Challenge [2007],Wii,2.0
1511,"December 4, 2007",Board,Chessmaster: The Art of Learning,Nintendo DS,7.8
1512,"December 5, 2007",Puzzle,Bookworm,Wireless,8.5
1513,"December 5, 2007",Card,World Series of Poker 2008: Battle for the Bracelets,Nintendo DS,5.5
1514,"December 5, 2007",Platformer,Spyro the Dragon,PlayStation 3,7.0
1515,"December 5, 2007",Virtual Pet,Petz: Catz 2,Nintendo DS,6.7
1516,"December 5, 2007",Shooter,Zanac,Wii,6.5
1517,"December 5, 2007",Music,Alvin and the Chipmunks,PlayStation 2,2.0
1518,"December 5, 2007",Puzzle,Super FruitFall,Nintendo DS,6.0
1519,"December 5, 2007",Adventure,Sea Monsters: A Prehistoric Adventure,Nintendo DS,4.0
1520,"December 5, 2007",Music,Alvin and the Chipmunks,Wii,1.7
1521,"December 5, 2007",Strategy,Tower Defense,Wireless,8.0
1522,"December 5, 2007",Platformer,Spyro the Dragon,PlayStation Portable,7.0
1523,"December 6, 2007",Racing,Monster Jam,Nintendo DS,7.0
1524,"December 6, 2007",Music,Boogie,Nintendo DS,5.5
1525,"December 6, 2007",Casino,Vegas Stakes,Wii,7.0
1526,"December 7, 2007",Action,The Golden Compass,Wireless,4.5
1527,"December 7, 2007",Adventure,Darkness Within: In Pursuit of Loath Nolder,PC,5.1
1528,"December 7, 2007",Racing,Cruis'n,Wii,3.0
1529,"December 7, 2007",Music,Draglade,Nintendo DS,7.0
1530,"December 7, 2007","Puzzle, Action",Puzzle de Harvest Moon,Nintendo DS,3.5
1531,"December 7, 2007",Sports,Power Play Pool,Nintendo DS,6.0
1532,"December 7, 2007","Racing, Action",Bumper Car City,Wireless,5.0
1533,"December 7, 2007","Puzzle, Compilation",PopCap Hits Vol. 1,PlayStation 2,5.5
1534,"December 7, 2007",Action,Kamikaze Robots,Wireless,8.5
1535,"December 10, 2007",Racing,Mini Desktop Racing,Wii,1.2
1536,"December 10, 2007",Virtual Pet,Petz: Dogz 2,Nintendo DS,6.8
1537,"December 10, 2007",Music,Guitar Hero Mobile,Wireless,7.9
1538,"December 10, 2007",Shooter,BlackSite: Area 51,PlayStation 3,6.2
1539,"December 10, 2007",Strategy,Fantasy Wars,PC,7.8
1540,"December 10, 2007",Puzzle,Puzzle Quest: Challenge of the Warlords,Wii,7.0
1541,"December 10, 2007",Puzzle,7 Wonders of the Ancient World,PlayStation 2,4.6
1542,"December 10, 2007",Action,Super Breakout,Wireless,7.0
1543,"December 10, 2007",Racing,Offroad Extreme -- Special Edition,Wii,1.0
1544,"December 10, 2007",Music,Beats,PlayStation Portable,7.0
1545,"December 11, 2007",Compilation,The Orange Box,PlayStation 3,8.4
1546,"December 11, 2007",Sports,NCAA March Madness 08,Xbox 360,7.4
1547,"December 11, 2007",Board,Mah Jong Quest: Expeditions,Nintendo DS,7.9
1548,"December 11, 2007",Action,Bee Movie Game,Wii,6.8
1549,"December 11, 2007",Sports,NCAA March Madness 08,PlayStation 3,6.9
1550,"December 11, 2007",Racing,Hot Wheels: Beat That!,PC,3.5
1551,"December 11, 2007",Fighting,Dragon Ball Z: Budokai Tenkaichi 3,Wii,8.0
1552,"December 11, 2007",Action,The Golden Compass,Nintendo DS,4.0
1553,"December 11, 2007","Action, Simulation",Pokemon Snap,Wii,7.5
1554,"December 11, 2007",Fighting,Dragon Ball Z: Budokai Tenkaichi 3,PlayStation 2,8.0
1555,"December 11, 2007",Puzzle,Jewel Quest Expedition,Nintendo DS,7.2
1556,"December 11, 2007",RPG,Avencast: Rise of the Mage,PC,7.0
1557,"December 11, 2007","Action, RPG",Arkadian Warriors,Xbox 360,5.7
1558,"December 12, 2007",Sports,Mountain Bike Adrenaline,PlayStation 2,3.0
1559,"December 12, 2007",Action,Impossible Mission,Nintendo DS,5.5
1560,"December 12, 2007",Adventure,Next Life,PC,4.5
1561,"December 12, 2007",Action,Frogger Launch,Wireless,5.5
1562,"December 12, 2007",Simulation,SimCity Societies,Wireless,8.0
1563,"December 12, 2007",Party,Game Party,Wii,3.2
1564,"December 12, 2007","Racing, Action",GripShift,Xbox 360,7.0
1565,"December 12, 2007",Trivia,Are You Smarter Than A 5th Grader?,Nintendo DS,5.0
1566,"December 13, 2007",Action,The Golden Compass,PlayStation 3,3.5
1567,"December 13, 2007",Action,The Golden Compass,PlayStation 2,3.5
1568,"December 13, 2007",Party,Rayman Raving Rabbids 2,Nintendo DS,5.0
1569,"December 13, 2007",Music,Alvin and the Chipmunks,Nintendo DS,4.5
1570,"December 13, 2007",Sports,Double Dribble,Wii,5.0
1571,"December 13, 2007",Shooter,Unreal Tournament III,PlayStation 3,9.0
1572,"December 13, 2007",Action,The Golden Compass,Wii,3.5
1573,"December 13, 2007",Action,The Golden Compass,Xbox 360,3.5
1574,"December 13, 2007",Sports,Double Dribble,NES,5.0
1575,"December 14, 2007",Puzzle,TeamUp,Wireless,7.4
1576,"December 14, 2007",RPG,Code Lyoko: Quest for Infinity,Wii,5.5
1577,"December 14, 2007","Action, Adventure",Ecco Jr.,Wii,5.5
1578,"December 14, 2007",Productivity,My Word Coach,Nintendo DS,7.2
1579,"December 14, 2007",Productivity,My Word Coach,Wii,6.8
1580,"December 14, 2007",Strategy,Universe at War: Earth Assault,PC,8.0
1581,"December 14, 2007","Action, Adventure",Ecco Jr.,Genesis,5.5
1582,"December 14, 2007","Racing, Action",Billy the Wizard: Rocket Broomstick Racing,Wii,2.0
1583,"December 17, 2007",Racing,MX vs. ATV Untamed,Nintendo DS,7.0
1584,"December 17, 2007","Action, Adventure",Shrek: Ogres and Dronkeys,Nintendo DS,7.0
1585,"December 17, 2007",Music,Dance Dance Revolution Universe 2,Xbox 360,5.7
1586,"December 17, 2007","Educational, Trivia",Spelling Challenges and More!,PlayStation Portable,4.5
1587,"December 17, 2007",Racing,MX vs. ATV Untamed,Xbox 360,7.4
1588,"December 17, 2007","Educational, Puzzle",Brain Challenge,iPod,8.0
1589,"December 17, 2007",Action,Napoleon Dynamite: The Game,PlayStation Portable,4.5
1590,"December 17, 2007",Racing,MX vs. ATV Untamed,PlayStation 3,7.4
1591,"December 18, 2007",Music,Rock Band (Special Edition),PlayStation 2,8.4
1592,"December 18, 2007",Fighting,The King of Fighters XI,PlayStation 2,8.0
1593,"December 18, 2007",Strategy,"Warhammer 40,000: Squad Command",Nintendo DS,4.5
1594,"December 18, 2007",Board,Cranium Kabookii,Wii,5.5
1595,"December 18, 2007",Action,NiGHTS: Journey of Dreams,Wii,6.5
1596,"December 18, 2007",Platformer,Rock 'N' Roll Adventures,Wii,3.0
1597,"December 18, 2007",Productivity,Left Brain Right Brain,Nintendo DS,5.0
1598,"December 19, 2007",Racing,MX vs. ATV Untamed,PlayStation Portable,7.2
1599,"December 20, 2007",Shooter,Tempest,Xbox 360,6.0
1600,"December 21, 2007",Shooter,The History Channel: Battle For the Pacific,Xbox 360,4.5
1601,"December 21, 2007","Puzzle, Action",The Trials of Topoq,PlayStation 3,7.3
1602,"December 21, 2007",Puzzle,Peggle,iPod,9.0
1603,"December 21, 2007",Shooter,The History Channel: Battle For The Pacific,PC,4.9
1604,"December 21, 2007",Platformer,Sonic the Hedgehog [1991],iPod,7.0
1605,"December 21, 2007",Music,Rhythm 'n Notes: Improve Your Music Skills,Nintendo DS,2.5
1606,"December 21, 2007",Racing,MX vs. ATV Untamed,PlayStation 2,4.9
1607,"December 31, 2007","Action, Compilation","Wii Play (Game, Wii Remote & Jacket)",Wii,5.5
1608,"January 2, 2008",Action,SpongeBob SquarePants: Underpants Slam!,Xbox 360,4.7
1609,"January 2, 2008",Action,Cybernator,Super NES,7.5
1610,"January 2, 2008",Action,Cybernator,Wii,7.5
1611,"January 2, 2008",Shooter,The History Channel: Battle For the Pacific,PlayStation 2,3.0
1612,"January 2, 2008",Action,Bomberman,iPod,7.9
1613,"January 3, 2008",Shooter,The History Channel: Battle for the Pacific,Wii,2.5
1614,"January 3, 2008",Fighting,Eternal Champions,Wii,6.0
1615,"January 3, 2008",Sports,Sensible World of Soccer [2007],Xbox 360,7.9
1616,"January 3, 2008",Action,Metal Slug 3,Xbox 360,7.4
1617,"January 3, 2008",Fighting,Eternal Champions,Genesis,6.0
1618,"January 3, 2008",Music,Alvin and the Chipmunks,PC,2.2
1619,"January 4, 2008",Platformer,Donkey Kong Country 3: Dixie Kong's Double Trouble,Wii,8.5
1620,"January 4, 2008",Platformer,Donkey Kong Country 3: Dixie Kong's Double Trouble,Super NES,8.5
1621,"January 4, 2008",Fighting,NeoGeo Battle Coliseum,PlayStation 2,7.3
1622,"January 4, 2008",Racing,Toy Home,PlayStation 3,6.7
1623,"January 7, 2008",Action,The Golden Compass,PlayStation Portable,3.5
1624,"January 7, 2008",Action,The Golden Compass,PC,3.5
1625,"January 7, 2008",Adventure,StarTropics,NES,8.5
1626,"January 7, 2008",Sports,Backyard Football 2008,Wii,6.0
1627,"January 7, 2008","Action, Adventure",StarTropics,Wii,8.5
1628,"January 7, 2008","Action, Compilation",Atari Classics Evolved,PlayStation Portable,7.0
1629,"January 8, 2008",Puzzle,Luxor: Pharaoh's Challenge,PlayStation 2,4.0
1630,"January 8, 2008",Adventure,Harvey Birdman: Attorney at Law,PlayStation 2,7.4
1631,"January 8, 2008",Action,Bubble Bobble,Wii,7.5
