,date,genres,name,platform,score
1522,"September 26, 2003",Casino,JAMDAT Casino,Wireless,6.0
1523,"September 26, 2003",Sports,NHL 2004,PC,8.8
1524,"September 26, 2003",Casino,Wild West Blackjack,Wireless,3.0
1525,"September 27, 2003",Shooter,Halo: Combat Evolved,PC,8.2
1526,"September 29, 2003",Platformer,Oddworld: Munch's Oddysee,Game Boy Advance,4.0
1527,"September 29, 2003",Strategy,Age of Mythology: The Titans,PC,8.9
1528,"September 30, 2003",Strategy,Etherlords II,PC,8.0
1529,"September 30, 2003","Action, Adventure",Freedom Fighters,PC,8.4
1530,"October 1, 2003",Puzzle,Neighbors from Hell,PC,7.0
1531,"October 1, 2003",Racing,Drome Racers,GameCube,6.1
1532,"October 2, 2003","Sports, Action",NBA Jam [2003],Xbox,7.0
1533,"October 2, 2003",Party,Disney's Party,GameCube,5.2
1534,"October 2, 2003","Sports, Action",NBA Jam [2003],PlayStation 2,7.0
1535,"October 2, 2003",Action,Aquaman: Battle for Atlantis,GameCube,3.0
1536,"October 3, 2003","Fighting, Action",Viewtiful Joe,GameCube,9.5
1537,"October 3, 2003","Adventure, Action",Tomb Raider Starring Lara Croft,N-Gage,7.0
1538,"October 4, 2003",Sports,FOX Sports Football '04,Wireless,8.0
1539,"October 6, 2003",Shooter,Centipede,Wireless,2.0
1540,"October 6, 2003",Shooter,Chaser,PC,7.5
1541,"October 6, 2003",Action,Scooby-Doo: Mystery Mayhem,Game Boy Advance,5.0
1542,"October 6, 2003",Action,Wallace & Gromit in Project Zoo,GameCube,6.7
1543,"October 7, 2003",Strategy,Robin Hood: Defender of the Crown,PlayStation 2,7.1
1544,"October 7, 2003",Strategy,Robin Hood: Defender of the Crown,Xbox,7.1
1545,"October 7, 2003",Music,DDRMAX2: Dance Dance Revolution,PlayStation 2,8.5
1546,"October 7, 2003",Platformer,Pandemonium,N-Gage,6.6
1547,"October 7, 2003",Action,Wallace & Gromit in Project Zoo,Xbox,6.7
1548,"October 7, 2003",Action,Wallace & Gromit in Project Zoo,PlayStation 2,6.7
1549,"October 8, 2003",Shooter,Conflict: Desert Storm II: Back to Baghdad,Xbox,7.9
1550,"October 8, 2003",Shooter,Conflict: Desert Storm II: Back to Baghdad,Xbox,7.9
1551,"October 8, 2003","Puzzle, Action",Super Monkey Ball,N-Gage,6.6
1552,"October 8, 2003",Platformer,Sonic N,N-Gage,6.0
1553,"October 8, 2003",Puzzle,Puzzle Bobble VS,N-Gage,2.2
1554,"October 8, 2003",Wrestling,Backyard Wrestling: Don't Try This At Home,Xbox,6.5
1555,"October 8, 2003",Action,Conflict: Desert Storm II: Back to Baghdad,PlayStation 2,7.9
1556,"October 8, 2003",Puzzle,Puyo Pop [2002],N-Gage,5.0
1557,"October 9, 2003",Strategy,Once Upon a Knight,PC,6.9
1558,"October 9, 2003",Platformer,Jak II,PlayStation 2,9.5
1559,"October 10, 2003",Action,"The Adventures of Jimmy Neutron, Boy Genius: Jet Fusion",Game Boy Advance,5.5
1560,"October 13, 2003","Action, Adventure",Tak and the Power of Juju,GameCube,8.2
1561,"October 13, 2003","Racing, Action",Kirby Air Ride,GameCube,5.2
1562,"October 13, 2003",RPG,DemiKids: Dark Version,Game Boy Advance,5.5
1563,"October 13, 2003",RPG,DemiKids: Light Version,Game Boy Advance,5.5
1564,"October 13, 2003",Strategy,UFO: Aftermath,PC,7.5
1565,"October 14, 2003",Platformer,Spirits & Spells,GameCube,5.0
1566,"October 14, 2003",Action,Mega Man X7,PlayStation 2,6.7
1567,"October 14, 2003",Racing,RoadKill,Xbox,7.7
1568,"October 14, 2003",Sports,NBA Live 2004,PlayStation 2,8.8
1569,"October 14, 2003","Action, Adventure",Tak and the Power of Juju,PlayStation 2,7.9
1570,"October 14, 2003",Platformer,Scooby-Doo! Night of 100 Frights,Xbox,6.7
1571,"October 14, 2003",Strategy,American Conquest: Fight Back,PC,7.8
1572,"October 14, 2003",Sports,NBA Live 2004,Xbox,8.7
1573,"October 14, 2003",Platformer,Super Mario Advance 4: Super Mario Bros. 3,Game Boy Advance,9.5
1574,"October 14, 2003",Action,BloodRayne,PC,7.3
1575,"October 14, 2003","Racing, Action",RoadKill,PlayStation 2,7.7
1576,"October 14, 2003",Sports,NBA Live 2004,GameCube,8.7
1577,"October 15, 2003",Action,"Crouching Tiger, Hidden Dragon",Game Boy Advance,6.0
1578,"October 15, 2003",Simulation,Patrician III,PC,9.2
1579,"October 15, 2003",Strategy,Commandos 3: Destination Berlin,PC,8.9
1580,"October 16, 2003",Shooter,Max Payne 2: The Fall of Max Payne,PC,9.4
1581,"October 16, 2003","Racing, Action",Starsky & Hutch,PC,5.5
1582,"October 16, 2003",Racing,Auto Modellista,GameCube,5.5
1583,"October 16, 2003","Fighting, Action","Crouching Tiger, Hidden Dragon",PlayStation 2,4.8
1584,"October 16, 2003",Sports,Tony Hawk's Pro Skater,N-Gage,8.8
1585,"October 17, 2003",Action,Batman: Rise of Sin Tzu,PlayStation 2,6.5
1586,"October 17, 2003",Sports,Virtua Tennis,N-Gage,3.5
1587,"October 17, 2003",Sports,SSX 3,GameCube,9.3
1588,"October 17, 2003",Sports,SSX 3,Xbox,9.4
1589,"October 17, 2003",Sports,SSX 3,PlayStation 2,9.5
1590,"October 17, 2003",Action,Mega Man Zero 2,Game Boy Advance,8.0
1591,"October 20, 2003",Trivia,Who Wants To Be A Millionaire? Mobile Edition,Wireless,6.2
1592,"October 20, 2003","Action, Adventure",Castlevania: Lament of Innocence,PlayStation 2,9.0
1593,"October 20, 2003",Shooter,Star Wars Rogue Squadron III: Rebel Strike,GameCube,8.3
1594,"October 20, 2003",Simulation,Space Colony,PC,7.5
1595,"October 20, 2003","Flight, Action",Crimson Skies: High Road to Revenge,Xbox,9.1
1596,"October 20, 2003","Action, Simulation",The History Channel: WWII Battle of Britain 1940,PC,8.3
1597,"October 20, 2003",Fighting,Dragon Ball Z Budokai,GameCube,6.4
1598,"October 21, 2003",Strategy,Massive Assault,PC,8.4
1599,"October 21, 2003","Fighting, Action",Teenage Mutant Ninja Turtles [2003],PlayStation 2,5.3
1600,"October 21, 2003",Action,Virtual-On Marz,PlayStation 2,4.8
1601,"October 21, 2003",Sports,ESPN NBA Basketball,PlayStation 2,9.2
1602,"October 21, 2003",Sports,ESPN NBA Basketball,Xbox,9.2
1603,"October 21, 2003",Shooter,Time Crisis 3,PlayStation 2,8.4
1604,"October 21, 2003","Fighting, Action",Teenage Mutant Ninja Turtles [2003],GameCube,5.3
1605,"October 21, 2003","Fighting, Action",Teenage Mutant Ninja Turtles [2003],Xbox,5.3
1606,"October 21, 2003",Racing,Big Mutha Truckers,PC,5.3
1607,"October 21, 2003",Strategy,Robin Hood: Defender of the Crown,PC,7.1
1608,"October 22, 2003","Fighting, Action",Teenage Mutant Ninja Turtles [2003],Game Boy Advance,6.9
1609,"October 22, 2003",Simulation,Sea World Adventure Park Tycoon,PC,7.5
1610,"October 22, 2003","Action, Adventure",Grand Theft Auto Double Pack: Grand Theft Auto III & Grand Theft Auto: Vice City,PlayStation 2,9.7
1611,"October 22, 2003",Action,Batman: Rise of Sin Tzu,Xbox,6.5
1612,"October 23, 2003",Strategy,Empires: Dawn of the Modern World,PC,8.8
1613,"October 23, 2003",Action,Grabbed by the Ghoulies,Xbox,7.0
1614,"October 24, 2003",Strategy,No Man's Land: Fight for Your Rights!,PC,7.6
1615,"October 24, 2003",Racing,Top Gear Rally,Game Boy Advance,8.0
1616,"October 24, 2003",Shooter,Dragon Flight,Wireless,7.5
1617,"October 24, 2003",Wrestling,WWE SmackDown! Here Comes the Pain,PlayStation 2,9.1
1618,"October 27, 2003",Strategy,Warlords IV: Heroes of Etheria,PC,8.5
1619,"October 27, 2003",Action,SWAT: Global Strike Team,Xbox,6.6
1620,"October 27, 2003",Sports,Tony Hawk's Underground,Game Boy Advance,9.5
1621,"October 27, 2003","Sports, Action",Harry Potter: Quidditch World Cup,PlayStation 2,7.2
1622,"October 27, 2003",Sports,Backyard Basketball,PlayStation 2,6.5
1623,"October 27, 2003","Sports, Action",Harry Potter: Quidditch World Cup,Xbox,7.2
1624,"October 27, 2003",Shooter,Call of Duty,PC,9.3
1625,"October 27, 2003",Shooter,kill.switch,PlayStation 2,8.0
1626,"October 27, 2003","Sports, Action",Harry Potter: Quidditch World Cup,GameCube,7.2
1627,"October 27, 2003",Shooter,kill.switch,Xbox,8.0
1628,"October 27, 2003",Shooter,SWAT: Global Strike Team,PlayStation 2,6.6
1629,"October 28, 2003","Strategy, RPG",Gladius,GameCube,8.1
1630,"October 28, 2003",Racing,Looney Tunes: Back in Action: Zany Race,Wireless,0.5
1631,"October 28, 2003",Shooter,Tom Clancy's Rainbow Six 3,Xbox,9.3
1632,"October 28, 2003",Sports,Tony Hawk's Underground,Xbox,9.2
1633,"October 28, 2003",Sports,Tony Hawk's Underground,PlayStation 2,9.5
1634,"October 28, 2003",Platformer,SpongeBob SquarePants: The Battle For Bikini Bottom,PlayStation 2,7.3
1635,"October 28, 2003",Sports,Top Spin,Xbox,9.3
1636,"October 28, 2003","Sports, Action",NFL Blitz: Pro,PlayStation 2,8.0
1637,"October 28, 2003",Sports,Amped 2,Xbox,9.0
1638,"October 28, 2003",Sports,Tony Hawk's Underground,GameCube,9.2
1639,"October 29, 2003","Strategy, RPG",Gladius,Xbox,8.3
1640,"October 29, 2003",Sports,NBA ShootOut 2004,PlayStation 2,6.9
1641,"October 29, 2003","Action, Adventure",Rogue Ops,GameCube,7.5
1642,"October 29, 2003","Action, Adventure",Rogue Ops,PlayStation 2,7.5
1643,"October 29, 2003",Platformer,Tak and the Power of Juju,Game Boy Advance,5.0
1644,"October 29, 2003",Simulation,The Sims: Makin' Magic,PC,8.2
1645,"October 29, 2003","Action, Adventure",Rogue Ops,Xbox,7.5
1646,"October 29, 2003",Action,Hidden & Dangerous 2,PC,7.9
1647,"October 29, 2003","Strategy, RPG",Gladius,PlayStation 2,8.0
1648,"October 30, 2003",Racing,Hot Wheels: World Race,GameCube,4.0
1649,"October 30, 2003",Platformer,SpongeBob SquarePants: The Battle For Bikini Bottom,Xbox,7.3
1650,"October 30, 2003",Fighting,MTV's Celebrity Deathmatch,PlayStation 2,4.0
1651,"October 30, 2003",Fighting,MTV's Celebrity Deathmatch,Xbox,5.0
1652,"October 30, 2003",Fighting,MTV's Celebrity Deathmatch,PC,5.0
1653,"October 30, 2003",Platformer,SpongeBob SquarePants: The Battle For Bikini Bottom,GameCube,7.3
1654,"October 30, 2003","Racing, Action",Hot Wheels: World Race,PlayStation 2,4.0
1655,"October 30, 2003",Fighting,Digimon: BattleSpirit 2,Game Boy Advance,7.0
1656,"October 31, 2003","Action, Adventure",True Crime: Streets of L.A.,PlayStation 2,9.0
1657,"October 31, 2003",Strategy,Sid Meier's Civilization III: Conquests,PC,8.5
1658,"October 31, 2003",Racing,Super Trucks Racing,PlayStation 2,6.4
1659,"October 31, 2003","Action, Adventure",True Crime: Streets of L.A.,GameCube,9.0
1660,"October 31, 2003","Action, Adventure",True Crime: Streets of L.A.,Xbox,9.0
1661,"November 3, 2003",Action,Frogger's Journey: Forgotten Relic,Game Boy Advance,5.0
1662,"November 3, 2003",Action,Gladiator: Sword of Vengeance,Xbox,8.0
1663,"November 3, 2003",Action,Gladiator: Sword of Vengeance,PlayStation 2,8.0
1664,"November 3, 2003",Action,The Lord of the Rings: The Return of the King,PC,8.7
1665,"November 3, 2003",Action,Conflict: Desert Storm II: Back to Baghdad,PC,7.9
1666,"November 3, 2003",Battle,Beyblade VForce: Super Tournament Battle,GameCube,2.5
1667,"November 3, 2003",Action,The Lord of the Rings: The Return of the King,GameCube,8.7
1668,"November 3, 2003",Racing,Ford Racing 2,PlayStation 2,4.9
1669,"November 3, 2003","Sports, Action",Harry Potter: Quidditch World Cup,Game Boy Advance,6.0
1670,"November 3, 2003",Racing,Ford Racing 2,Xbox,4.9
1671,"November 3, 2003",Action,The Lord of the Rings: The Return of the King,PlayStation 2,8.9
1672,"November 3, 2003",Action,The Lord of the Rings: The Return of the King,Xbox,8.7
1673,"November 4, 2003",Shooter,SOCOM II: U.S. Navy SEALs,PlayStation 2,8.8
1674,"November 4, 2003",Strategy,The Lord of the Rings: War of the Ring,PC,7.9
1675,"November 4, 2003","Action, Adventure",Grand Theft Auto Double Pack: Grand Theft Auto III & Grand Theft Auto: Vice City,Xbox,9.4
1676,"November 4, 2003",Party,EyeToy: Play,PlayStation 2,7.0
1677,"November 4, 2003",Strategy,Warrior Kings: Battles,PC,7.0
1678,"November 4, 2003",Racing,RoadKill,GameCube,7.7
1679,"November 5, 2003",Shooter,BlowOut,Xbox,6.5
1680,"November 5, 2003",Music,Karaoke Revolution [2004],PlayStation 2,8.5
1681,"November 5, 2003",Shooter,BlowOut,PlayStation 2,6.5
1682,"November 5, 2003","Strategy, RPG",Fire Emblem,Game Boy Advance,9.5
1683,"November 5, 2003",Pinball,Space Taxi Pinball,Wireless,5.0
1684,"November 6, 2003",Action,Frogger's Adventures: The Rescue,PlayStation 2,5.5
1685,"November 6, 2003",Music,School of Rock Audition,Wireless,7.0
1686,"November 6, 2003",Shooter,Metal Arms: Glitch in the System,GameCube,8.3
1687,"November 6, 2003",Action,Frogger's Adventures: The Rescue,GameCube,5.5
1688,"November 6, 2003",Simulation,Railroad Tycoon 3,PC,8.8
1689,"November 6, 2003",Sports,Tiger Woods PGA Tour 2004,Game Boy Advance,8.0
1690,"November 7, 2003",Shooter,Metal Arms: Glitch in the System,Xbox,8.3
1691,"November 7, 2003","Action, Adventure",Prince of Persia: The Sands of Time,PlayStation 2,9.6
1692,"November 7, 2003",Sports,FIFA Soccer 2004,GameCube,8.3
1693,"November 7, 2003",Sports,Backyard Hockey,Game Boy Advance,6.0
1694,"November 7, 2003","Sports, Action",Harry Potter: Quidditch World Cup,PC,7.2
1695,"November 7, 2003",Sports,FIFA Soccer 2004,PlayStation 2,8.5
1696,"November 7, 2003",Shooter,Metal Arms: Glitch in the System,PlayStation 2,8.3
1697,"November 7, 2003",Party,Mario Party 5,GameCube,7.9
1698,"November 7, 2003",RPG,Final Fantasy X-2,PlayStation 2,9.5
1699,"November 10, 2003",Sports,Wakeboarding Unleashed Featuring Shaun Murray,Game Boy Advance,7.0
1700,"November 10, 2003",Shooter,Medal of Honor: Rising Sun,Xbox,7.5
1701,"November 10, 2003",Shooter,Medal of Honor: Rising Sun,GameCube,7.5
1702,"November 10, 2003",Shooter,PlanetSide: Core Combat,PC,6.5
1703,"November 10, 2003",Action,The Lord of the Rings: The Return of the King,Game Boy Advance,8.0
1704,"November 10, 2003","Action, Adventure",Prince of Persia: The Sands of Time,Xbox,9.6
1705,"November 10, 2003",Sports,FIFA Soccer 2004,Xbox,8.3
1706,"November 10, 2003",Action,Bionicle: The Game,GameCube,3.8
1707,"November 10, 2003","Action, Adventure",Prince of Persia: The Sands of Time,GameCube,9.6
1708,"November 10, 2003","Action, Adventure",Bionicle: The Game,PlayStation 2,3.8
1709,"November 10, 2003",Shooter,Medal of Honor: Rising Sun,PlayStation 2,8.0
1710,"November 10, 2003",Action,Hunter: The Reckoning Redeemer,Xbox,8.2
1711,"November 10, 2003","Music, Action",Amplitude: P.O.D. Special Edition,PlayStation 2,7.0
1712,"November 11, 2003",Shooter,Fugitive Hunter: War on Terror,PlayStation 2,3.3
1713,"November 11, 2003","Action, RPG",Gothic II,PC,8.0
1714,"November 11, 2003","Racing, Action",Mario Kart: Double Dash!!,GameCube,7.9
1715,"November 11, 2003",Platformer,Ratchet & Clank: Going Commando,PlayStation 2,9.4
1716,"November 11, 2003",Strategy,Goblin Commander: Unleash the Horde,Xbox,8.0
1717,"November 11, 2003",Strategy,Goblin Commander: Unleash The Horde,PlayStation 2,8.0
1718,"November 11, 2003",Action,Spyro the Dragon: Attack of the Rhynocs,Game Boy Advance,8.0
1719,"November 11, 2003",Action,Double Dragon Advance,Game Boy Advance,7.0
1720,"November 11, 2003",Hunting,Cabela's Dangerous Hunts,PlayStation 2,6.8
1721,"November 11, 2003",Action,Batman: Rise of Sin Tzu,GameCube,6.5
1722,"November 11, 2003","Action, Adventure",Beyond Good & Evil,GameCube,9.0
1723,"November 11, 2003","Action, Adventure",Beyond Good & Evil,Xbox,9.0
1724,"November 11, 2003","Action, Adventure",Beyond Good & Evil,PlayStation 2,9.0
1725,"November 11, 2003","Action, Adventure",Beyond Good & Evil,PC,9.0
1726,"November 11, 2003","Action, Adventure",The Hobbit,GameCube,7.5
1727,"November 12, 2003","Action, Adventure",The Simpsons: Hit & Run,PC,8.1
1728,"November 12, 2003","Racing, Action",Crash Nitro Kart,PlayStation 2,7.4
1729,"November 12, 2003","Action, Adventure",The Hobbit,PC,7.5
1730,"November 12, 2003",Sports,Yao Ming Basketball '04,Wireless,7.5
1731,"November 12, 2003","Action, Adventure",The Hobbit,PlayStation 2,7.5
1732,"November 12, 2003","Action, Adventure",The Hobbit,Xbox,7.5
1733,"November 12, 2003","Action, Adventure",Legacy of Kain: Defiance,Xbox,8.0
1734,"November 12, 2003",Action,Prince of Persia: The Sands of Time,Game Boy Advance,7.0
1735,"November 12, 2003","Action, Adventure",Legacy of Kain: Defiance,PlayStation 2,8.0
1736,"November 12, 2003","Racing, Action",Crash Nitro Kart,Xbox,7.4
1737,"November 13, 2003",Sports,FIFA Soccer 2004,PC,8.5
1738,"November 13, 2003",Platformer,Magical Quest 2 Starring Mickey and Minnie,Game Boy Advance,5.0
1739,"November 13, 2003",Action,Dead to Rights,PC,7.5
1740,"November 13, 2003",Action,Batman: Rise of Sin Tzu,Game Boy Advance,5.5
1741,"November 13, 2003","Action, Adventure",Sphinx and the Cursed Mummy,GameCube,8.5
1742,"November 13, 2003",Board,Risk: Global Domination,PlayStation 2,2.8
1743,"November 14, 2003",Racing,Need for Speed Underground,GameCube,8.8
1744,"November 14, 2003",Sports,ESPN College Hoops,Xbox,8.7
1745,"November 14, 2003","Action, Adventure",Sphinx and the Cursed Mummy,Xbox,8.5
1746,"November 14, 2003",Racing,Need for Speed Underground,PC,9.0
1747,"November 14, 2003",Racing,Need for Speed Underground,PlayStation 2,8.9
1748,"November 14, 2003",Sports,ESPN College Hoops,PlayStation 2,8.7
1749,"November 14, 2003",Strategy,Yu-Gi-Oh! The Falsebound Kingdom,GameCube,3.5
1750,"November 14, 2003",Sports,FIFA Soccer 2004,Game Boy Advance,8.5
1751,"November 14, 2003","Action, Adventure",Sphinx and the Cursed Mummy,PlayStation 2,8.5
1752,"November 14, 2003",Racing,Need for Speed Underground,Xbox,8.8
1753,"November 17, 2003",Shooter,XIII,PlayStation 2,7.7
1754,"November 17, 2003",Shooter,XIII,PC,8.0
1755,"November 17, 2003",Compilation,Midway Arcade Treasures,PlayStation 2,7.0
1756,"November 17, 2003",Sports,Go! Go! Hypergrind,GameCube,5.1
1757,"November 17, 2003",RPG,Mario & Luigi: Superstar Saga,Game Boy Advance,9.0
1758,"November 17, 2003",Racing,Project Gotham Racing 2,Xbox,9.5
1759,"November 17, 2003",Adventure,The Black Mirror,PC,7.2
1760,"November 17, 2003",Compilation,Midway Arcade Treasures,Xbox,7.0
1761,"November 18, 2003",Action,Gladiator: Sword of Vengeance,PC,8.0
1762,"November 18, 2003",Action,Fairly OddParents: Breakin' Da Rules,PlayStation 2,5.0
1763,"November 18, 2003",Flight,Secret Weapons Over Normandy,Xbox,8.0
1764,"November 18, 2003",Battle,Monster Rancher 4,PlayStation 2,8.5
1765,"November 18, 2003","Sports, Action",Rayman Bowling,Wireless,8.0
1766,"November 18, 2003","Flight, Action",Secret Weapons Over Normandy,PlayStation 2,8.0
1767,"November 18, 2003",Action,Manhunt,PlayStation 2,8.5
1768,"November 18, 2003",Action,I-Ninja,PlayStation 2,8.0
1769,"November 18, 2003","Flight, Action",Secret Weapons Over Normandy,PC,8.0
1770,"November 18, 2003","Racing, Action",Crash Nitro Kart,GameCube,7.4
1771,"November 18, 2003","Racing, Action",Crash Nitro Kart,Game Boy Advance,7.8
1772,"November 18, 2003",Action,Samurai Jack: Samurai Showdown,Wireless,4.5
1773,"November 18, 2003",Action,I-Ninja,Xbox,8.0
1774,"November 18, 2003",Shooter,"Warhammer 40,000: Fire Warrior",PlayStation 2,8.1
1775,"November 18, 2003",Shooter,Counter-Strike,Xbox,7.9
1776,"November 18, 2003",Action,Fairly OddParents: Breakin' Da Rules,Xbox,5.0
1777,"November 18, 2003",Action,Fairly OddParents: Breakin' Da Rules,GameCube,5.0
1778,"November 18, 2003",Shooter,Battle Engine Aquila,PC,7.2
1779,"November 18, 2003",Action,I-Ninja,GameCube,8.0
1780,"November 19, 2003",Music,American Idol,PlayStation 2,4.0
1781,"November 19, 2003",Platformer,Whiplash,PlayStation 2,7.0
1782,"November 19, 2003","Action, RPG",Dungeon Siege: Legends of Aranna,PC,7.0
1783,"November 19, 2003",Action,Star Wars Jedi Knight: Jedi Academy,Xbox,8.0
1784,"November 19, 2003",Strategy,Onimusha Tactics,Game Boy Advance,6.5
1785,"November 19, 2003",Adventure,Fatal Frame II: Crimson Butterfly,PlayStation 2,8.5
1786,"November 19, 2003",Platformer,Whiplash,Xbox,7.0
1787,"November 19, 2003",Shooter,Contract J.A.C.K.,PC,6.1
1788,"November 19, 2003",Sports,NHL Rivals 2004,Xbox,6.5
1789,"November 20, 2003","Action, Adventure",Kya: Dark Lineage,PlayStation 2,7.5
1790,"November 20, 2003",Sports,Rugby 2004,PC,7.0
1791,"November 20, 2003",Action,Battlestar Galactica [2003],Xbox,7.4
1792,"November 20, 2003",Sports,NCAA March Madness 2004,PlayStation 2,8.5
1793,"November 20, 2003",Sports,NCAA March Madness 2004,Xbox,8.4
1794,"November 20, 2003",Action,Medal of Honor: Infiltrator,Game Boy Advance,8.8
1795,"November 21, 2003",Action,Battlestar Galactica [2003],PlayStation 2,7.4
1796,"November 21, 2003",Action,Justice League Chronicles,Game Boy Advance,4.0
1797,"November 21, 2003","Action, Adventure",Spawn: Armageddon,PlayStation 2,7.7
1798,"November 21, 2003",Racing,Tokyo Xtreme Racer 3,PlayStation 2,7.2
1799,"November 21, 2003","Action, Adventure",Spawn: Armageddon,GameCube,7.4
1800,"November 21, 2003",RPG,Star Wars Knights of the Old Republic,PC,9.0
1801,"November 21, 2003","Action, Adventure",Spawn: Armageddon,Xbox,7.7
1802,"November 21, 2003",Racing,Cartoon Network Speedway,Game Boy Advance,3.0
1803,"November 24, 2003",Shooter,XIII,Xbox,8.0
1804,"November 24, 2003","Racing, Action",SpyHunter 2,PlayStation 2,7.0
1805,"November 24, 2003","Racing, Action",Monster 4x4: Masters of Metal,PlayStation 2,3.8
1806,"November 24, 2003","Racing, Action",SpyHunter 2,Xbox,7.0
1807,"November 24, 2003",Shooter,Max Payne 2: The Fall of Max Payne,Xbox,9.0
1808,"November 24, 2003",Shooter,Chrome,PC,7.9
1809,"November 24, 2003",Shooter,XIII,GameCube,8.0
1810,"November 24, 2003","RPG, Simulation",Harvest Moon: Friends of Mineral Town,Game Boy Advance,8.9
