,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
1861,Team 17,"Action, Adventure",Leisure Suit Larry: Box Office Bust,"PC,PlayStation 3,Xbox 360",Funsta,"Mar 31, 2009","Apr 6, 2009 ",2.5,3.5
1862,Team 17,"Action, Adventure",Leisure Suit Larry: Box Office Bust,"PC,PlayStation 3,Xbox 360",Funsta,"Mar 31, 2009","Apr 6, 2009 ",2.5,3.5
1863,EA Phenomic,"Strategy, Real-Time",BattleForge,PC,Electronic Arts,"Mar 23, 2009","Apr 3, 2009 ",8.0,7.8
1864,Intelligent Systems,Puzzle,WarioWare: Snapped!,DS,Nintendo,"Apr 5, 2009","Apr 3, 2009 ",4.0,5.2
1865,"Venom Games, 2K Shanghai","Sports, Boxing",Don King Boxing,"DS,Wii",2K Sports,"Mar 31, 2009","Apr 3, 2009 ",5.5,6.2
1866,Ska Studios,"2D, Beat-'Em-Up, Action",The Dishwasher: Dead Samurai,Xbox 360,Microsoft Game Studios,"Apr 1, 2009","Apr 3, 2009 ",7.5,7.9
1867,"Revolution Software, Astraware",Adventure,Broken Sword: The Shadow of the Templars,"Android,DS,Game Boy Advance,iOS (iPhone/iPad),Linux,Macintosh,Mobile,PC,PlayStation,Wii","Revolution Software, Ubisoft, Bam Entertainment, Astraware, Virgin Interactive, Sold Out Software, Kalypso, SCEE, THQ","Sep 30, 1996","Apr 3, 2009 ",8.0,8.5
1868,Hudson Entertainment,"Puzzle, Action",Marble Saga: Kororinpa,Wii,Konami,"Mar 17, 2009","Apr 2, 2009 ",7.0,7.7
1869,Radon Labs,Role-Playing,Drakensang: The Dark Eye,PC,"DTP Entertainment, Eidos Interactive, ak tronic, THQ","Feb 23, 2009","Apr 1, 2009 ",7.0,7.8
1870,Nintendo,Music/Rhythm,Rhythm Heaven,DS,Nintendo,"Apr 5, 2009","Apr 1, 2009 ",7.5,8.2
1871,EA LA,"Real-Time, Strategy",Command & Conquer: Red Alert 3,"Macintosh,PC,PlayStation 3,Xbox 360",Electronic Arts,"Oct 28, 2008","Mar 31, 2009",7.5,7.6
1872,Neversoft Entertainment,Music/Rhythm,Guitar Hero: Metallica,"PlayStation 2,PlayStation 3,Wii,Xbox 360",Activision,"Mar 29, 2009","Mar 31, 2009",7.5,8.7
1873,Tamsoft,"2D, Action, Beat-'Em-Up",Tokyo Beat Down,DS,"ATLUS, Success","Mar 31, 2009","Mar 31, 2009",5.5,5.7
1874,Creative Assembly,"Strategy, Real-Time",Stormrise,"PC,PlayStation 3,Xbox 360",Sega,"Mar 24, 2009","Mar 30, 2009",2.0,3.6
1875,Creative Assembly,"Strategy, Real-Time",Stormrise,"PC,PlayStation 3,Xbox 360",Sega,"Mar 24, 2009","Mar 30, 2009",2.5,3.6
1876,Creative Assembly,"Strategy, Real-Time",Stormrise,"PC,PlayStation 3,Xbox 360",Sega,"Mar 24, 2009","Mar 30, 2009",2.5,3.6
1877,Best Way,"Real-Time, Strategy",Men of War,PC,"505 Games, 1C, Aspyr","Mar 16, 2009","Mar 27, 2009",7.5,8.2
1878,EA Tiburon,"2D, Action, Platformer",Henry Hatsworth in the Puzzling Adventure,DS,Electronic Arts,"Mar 17, 2009","Mar 26, 2009",8.5,8.4
1879,"Tigon, Midway Studios - Newcastle","Driving/Racing, Arcade",Wheelman,"PC,PlayStation 3,Xbox 360","Midway, Ubisoft, Focus Multimedia","Mar 24, 2009","Mar 26, 2009",6.0,6.8
1880,"Tigon, Midway Studios - Newcastle","Arcade, Driving/Racing",Wheelman,"PC,PlayStation 3,Xbox 360","Focus Multimedia, Midway, Ubisoft","Mar 24, 2009","Mar 26, 2009",6.0,6.8
1881,GRIN,"Action, Shooter, Third-Person, 3D",Wanted: Weapons of Fate,"PC,PlayStation 3,Xbox 360","Warner Bros. Interactive Entertainment, Spike","Mar 23, 2009","Mar 25, 2009",6.0,7.1
1882,GRIN,"Shooter, Third-Person, 3D, Action",Wanted: Weapons of Fate,"PC,PlayStation 3,Xbox 360","Warner Bros. Interactive Entertainment, Spike","Mar 23, 2009","Mar 25, 2009",6.0,7.1
1883,"THQ Wireless, Yuke's","Fighting, Wrestling, Action",WWE Legends of WrestleMania,"iOS (iPhone/iPad),PlayStation 3,Xbox 360","THQ Wireless, THQ","Mar 24, 2009","Mar 24, 2009",5.0,6.7
1884,Stormregion,"Real-Time, Strategy",Codename Panzers: Cold War,PC,Atari SA,"Mar 10, 2009","Mar 24, 2009",5.5,6.5
1885,"THQ Wireless, Yuke's","Fighting, Wrestling, Action",WWE Legends of WrestleMania,"iOS (iPhone/iPad),PlayStation 3,Xbox 360","THQ Wireless, THQ","Mar 24, 2009","Mar 24, 2009",5.0,6.7
1886,EA LA,"Strategy, Real-Time",Command & Conquer: Red Alert 3 - Uprising,PC,"Electronic Arts, EA Games","Mar 12, 2009","Mar 23, 2009",5.0,6.9
1887,"Gaijin Games, Namco Networks America",Music/Rhythm,Bit.Trip Beat,"Android,iOS (iPhone/iPad),Linux,Macintosh,PC,Wii","Gaijin Games, Namco Networks America, Aksys Games, Arc System Works, Nintendo","Mar 16, 2009","Mar 20, 2009",7.5,7.5
1888,Tri-Ace,"Strategy, Turn-Based",Valkyrie Profile: Covenant of the Plume,DS,Square Enix,"Mar 16, 2009","Mar 20, 2009",6.0,7.7
1889,Square Enix,Role-Playing,The Last Remnant,"PC,Xbox 360",Square Enix,"Nov 20, 2008","Mar 20, 2009",8.0,7.7
1890,Konami,Role-Playing,Suikoden Tierkreis,DS,Konami,"Mar 17, 2009","Mar 20, 2009",7.5,8.4
1891,10tacle Studios,"Sports, Boxing",Ready 2 Rumble Revolution,Wii,Atari SA,"Mar 17, 2009","Mar 20, 2009",3.5,3.3
1892,Sony Bend,"Action, Shooter, Third-Person, 3D",Resistance: Retribution,PSP,"SCEA, SCEE, SCE Australia, SCEI","Mar 17, 2009","Mar 18, 2009",8.5,8.5
1893,"2K Sports, Visual Concepts","Baseball, Simulation, Sports, Team-Based",Major League Baseball 2K9,"PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","2K Sports, Spike, 2K Games","Mar 3, 2009","Mar 18, 2009",5.5,6.1
1894,Rockstar Leeds,"Adventure, Action",Grand Theft Auto: Chinatown Wars,"Android,DS,iOS (iPhone/iPad),PSP","Rockstar Games, CyberFront","Mar 17, 2009","Mar 17, 2009",9.5,8.5
1895,"Electronic Arts, EA Bright Light",Trivia/Board Game,Trivial Pursuit,"iOS (iPhone/iPad),PlayStation 2,PlayStation 3,Wii,Xbox 360",Electronic Arts,"Mar 10, 2009","Mar 17, 2009",6.0,6.6
1896,"Electronic Arts, EA Bright Light",Trivia/Board Game,Trivial Pursuit,"iOS (iPhone/iPad),PlayStation 2,PlayStation 3,Wii,Xbox 360",Electronic Arts,"Mar 10, 2009","Mar 17, 2009",6.0,6.6
1897,"Electronic Arts, EA Bright Light",Trivia/Board Game,Trivial Pursuit,"iOS (iPhone/iPad),PlayStation 2,PlayStation 3,Wii,Xbox 360",Electronic Arts,"Mar 10, 2009","Mar 17, 2009",6.0,6.6
1898,Brownie Brown,Role-Playing,Blue Dragon Plus,DS,"Ignition Entertainment, AQ Interactive","Feb 19, 2009","Mar 16, 2009",6.0,6.9
1899,Capcom,"Action, Adventure, Survival, 3D",Resident Evil 5,"Android,PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","NVIDIA, Capcom","Mar 13, 2009","Mar 13, 2009",8.5,8.5
1900,Capcom,"Survival, 3D, Action, Adventure",Resident Evil 5,"Android,PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","NVIDIA, Capcom","Mar 13, 2009","Mar 13, 2009",8.5,8.5
1901,"Square Enix, Namco Networks America, TOSE",Simulation,Crystal Defenders,"Android,iOS (iPhone/iPad),PlayStation 3,PSP,Wii,Windows Mobile,Xbox 360","Square Enix, Namco Networks America","Dec 17, 2008","Mar 13, 2009",5.0,7.2
1902,Rebellion,"Action, First-Person, Shooter, 3D",ShellShock 2: Blood Trails,"PC,PlayStation 3,Xbox 360","Eidos Interactive, Mastertronic","Feb 13, 2009","Mar 12, 2009",4.0,4.8
1903,Rebellion,"First-Person, Shooter, 3D, Action",ShellShock 2: Blood Trails,"PC,PlayStation 3,Xbox 360","Eidos Interactive, Mastertronic","Feb 13, 2009","Mar 12, 2009",4.0,4.8
1904,Sonic Team,"Action, 3D, Platformer",Sonic and the Black Knight,Wii,Sega,"Mar 3, 2009","Mar 12, 2009",4.5,6.9
1905,PlatinumGames,"3D, Beat-'Em-Up, Action",MadWorld,Wii,"Sega, Spike","Mar 10, 2009","Mar 11, 2009",7.5,8.0
1906,Q Entertainment,"Action, Puzzle",Peggle: Dual Shot,DS,PopCap,"Feb 27, 2009","Mar 11, 2009",7.5,8.0
1907,TOSE,"Action, Adventure, Survival, 3D",Dead Rising: Chop Till You Drop,Wii,Capcom,"Feb 24, 2009","Mar 11, 2009",6.5,7.3
1908,"Gameloft, Ubisoft Romania","Simulation, Flight",Tom Clancy's HAWX,"Android,BlackBerry,iOS (iPhone/iPad),PC,PlayStation 3,Xbox 360","Gameloft, E-Frontier, Ubisoft, Synergex, Focus Multimedia","Mar 3, 2009","Mar 10, 2009",7.5,8.0
1909,"Gameloft, Ubisoft Romania","Flight, Simulation",Tom Clancy's HAWX,"Android,BlackBerry,iOS (iPhone/iPad),PC,PlayStation 3,Xbox 360","Gameloft, Ubisoft, Focus Multimedia, E-Frontier, Synergex","Mar 3, 2009","Mar 10, 2009",7.5,8.0
1910,SCEA San Diego Studios,"Simulation, Sports, Team-Based, Baseball",MLB 09: The Show,"PlayStation 2,PlayStation 3,PSP","SCEA, SCEI","Mar 3, 2009","Mar 10, 2009",9.0,8.8
1911,Vicious Cycle,"Third-Person, 3D, Action, Shooter",Eat Lead: The Return of Matt Hazard,"PlayStation 3,Xbox 360",D3Publisher,"Feb 26, 2009","Mar 10, 2009",6.0,6.3
1912,Vicious Cycle,"Shooter, Third-Person, 3D, Action",Eat Lead: The Return of Matt Hazard,"PlayStation 3,Xbox 360",D3Publisher,"Feb 26, 2009","Mar 10, 2009",6.0,6.3
1913,"Feral Interactive, Creative Assembly","Real-Time, Strategy",Empire: Total War,"Linux,Macintosh,PC","Feral Interactive, Sega, Zoo Publishing, Inc., Avanquest Software","Mar 3, 2009","Mar 9, 2009 ",8.5,8.2
1914,"2K Sports, Visual Concepts","Baseball, Simulation, Sports, Team-Based",Major League Baseball 2K9,"PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","2K Sports, Spike, 2K Games","Mar 3, 2009","Mar 6, 2009 ",4.5,6.1
1915,"2K Sports, Visual Concepts","Team-Based, Baseball, Simulation, Sports",Major League Baseball 2K9,"PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","2K Sports, Spike, 2K Games","Mar 3, 2009","Mar 6, 2009 ",4.5,6.1
1916,Bandai Namco Games,"Snowboarding/Skiing, Sports",We Ski & Snowboard,Wii,"Bandai Namco Games, Namco Bandai Games","Mar 3, 2009","Mar 6, 2009 ",7.0,8.0
1917,Deadline Games,"2D, Action, Beat-'Em-Up",Watchmen: The End Is Nigh,"PC,PlayStation 3,Xbox 360",Warner Bros. Interactive Entertainment,"Mar 4, 2009","Mar 6, 2009 ",6.5,7.0
1918,Deadline Games,"Beat-'Em-Up, 2D, Action",Watchmen: The End Is Nigh,"PC,PlayStation 3,Xbox 360",Warner Bros. Interactive Entertainment,"Mar 4, 2009","Mar 6, 2009 ",6.5,7.0
1919,Deadline Games,"2D, Action, Beat-'Em-Up",Watchmen: The End Is Nigh,"PC,PlayStation 3,Xbox 360",Warner Bros. Interactive Entertainment,"Mar 4, 2009","Mar 6, 2009 ",6.5,7.0
1920,Bongfish,"Snowboarding/Skiing, Sports",Stoked,Xbox 360,"Destineer, Russel","Feb 26, 2009","Mar 5, 2009 ",7.5,7.8
1921,"Tri-Ace, Square Enix","Action, Role-Playing",Star Ocean: The Last Hope,"PC,PlayStation 3,PlayStation 4,Xbox 360",Square Enix,"Feb 23, 2009","Mar 4, 2009 ",7.5,8.2
1922,Taito Corporation,"Puzzle, Action",Exit 2,"PSP,Xbox 360","Taito Corporation, 505 Game Street, Square Enix","Feb 25, 2009","Mar 3, 2009 ",7.5,7.7
1923,Intelligent Systems,"Turn-Based, Strategy",Fire Emblem: Shadow Dragon,DS,Nintendo,"Feb 16, 2009","Mar 3, 2009 ",7.5,7.9
1924,Rebellion,"Action, First-Person, Shooter, 3D",ShellShock 2: Blood Trails,"PC,PlayStation 3,Xbox 360","Eidos Interactive, Mastertronic","Feb 13, 2009","Feb 27, 2009",5.5,4.8
1925,Guerrilla,"First-Person, Shooter, 3D, Action",Killzone 2,PlayStation 3,"SCEA, SCEI, SCE Australia, SCEE","Feb 27, 2009","Feb 26, 2009",9.0,8.8
1926,Infinite Interactive,"Matching/Stacking, Puzzle",Puzzle Quest: Galactrix,"DS,PC,PlayStation 3,Xbox 360","D3Publisher, Namco Bandai Games","Feb 24, 2009","Feb 26, 2009",5.5,6.6
1927,Bandai Namco Games,Action,Noby Noby Boy,PlayStation 3,Bandai Namco Games,"Feb 19, 2009","Feb 26, 2009",7.5,6.9
1928,"Funatics Software, Ubisoft Shanghai","Real-Time, Strategy",Tom Clancy's EndWar,"DS,PC,PlayStation 3,PSP,Xbox 360","Ubisoft, E-Frontier, Focus Multimedia","Nov 4, 2008","Feb 26, 2009",6.0,7.2
1929,High Voltage Software,Action,Evasive Space,Wii,"Yuke's, Tryfirst","Feb 16, 2009","Feb 25, 2009",3.0,4.3
1930,"TopWare Interactive, Gaijin Entertainment","Action, Beat-'Em-Up, 3D",X-Blades,"Linux,Macintosh,PC,PlayStation 3,Xbox 360","TopWare Interactive, E-Frontier, SouthPeak Games, Ubisoft","Feb 6, 2009","Feb 24, 2009",6.5,6.2
1931,Swordfish Studios,"3D, Action, Shooter, Third-Person",50 Cent: Blood on the Sand,"PlayStation 3,Xbox 360","THQ, Bethesda Softworks","Feb 24, 2009","Feb 24, 2009",7.0,6.7
1932,Swordfish Studios,"3D, Action, Shooter, Third-Person",50 Cent: Blood on the Sand,"PlayStation 3,Xbox 360","THQ, Bethesda Softworks","Feb 24, 2009","Feb 24, 2009",7.0,6.7
1933,Snowblind Studios,"Turn-Based, Strategy",Death Tank,Xbox 360,Microsoft Game Studios,"Feb 18, 2009","Feb 23, 2009",6.0,7.0
1934,Relic,"Real-Time, Strategy","Warhammer 40,000: Dawn of War II","Linux,Macintosh,PC","Sega, THQ","Feb 18, 2009","Feb 20, 2009",8.5,8.2
1935,Monolith Productions,"First-Person, Shooter, 3D, Action",F.E.A.R. 2: Project Origin,"PC,PlayStation 3,Xbox 360","Warner Bros. Interactive Entertainment, CyberFront","Feb 10, 2009","Feb 20, 2009",7.0,8.1
1936,"Microsoft Game Studios, Ensemble Studios","Real-Time, Strategy",Halo Wars,"PC,Xbox 360,Xbox One","Microsoft Game Studios, Microsoft","Mar 3, 2009","Feb 20, 2009",6.5,7.7
1937,SimBin,"Driving/Racing, Simulation",Race Pro,Xbox 360,Atari SA,"Feb 17, 2009","Feb 20, 2009",7.5,7.0
1938,"From Software, Acquire","Action, Adventure",Tenchu: Shadow Assassins,"PSP,Wii","From Software, Ubisoft","Feb 5, 2009","Feb 19, 2009",5.0,7.6
1939,Tamsoft,"2D, Beat-'Em-Up, Action",Onechanbara: Bikini Zombie Slayers,Wii,D3Publisher,"Feb 10, 2009","Feb 18, 2009",3.0,6.2
1940,Capcom,"Action, Fighting, 2D",Street Fighter IV,"Android,Arcade Games,iOS (iPhone/iPad),PC,PlayStation 3,Xbox 360",Capcom,"Feb 17, 2009","Feb 18, 2009",9.0,8.4
1941,Capcom,"Fighting, 2D, Action",Street Fighter IV,"Android,Arcade Games,iOS (iPhone/iPad),PC,PlayStation 3,Xbox 360",Capcom,"Feb 17, 2009","Feb 18, 2009",9.0,8.4
1942,Nippon Ichi Software,"Action, 2D, Platformer",Prinny: Can I Really Be the Hero?,PSP,"Nippon Ichi Software, NIS America","Feb 17, 2009","Feb 17, 2009",8.0,7.7
1943,Sports Interactive,"Team-Based, Management, Soccer, Sports",Worldwide Soccer Manager 2009,"PC,PSP",Sega,"Nov 18, 2008","Feb 17, 2009",8.0,8.2
1944,Headstrong Games,"Light-Gun, Action, Shooter",The House of the Dead: Overkill,Wii,Sega,"Feb 10, 2009","Feb 13, 2009",8.0,8.0
1945,"Square Enix, ArtePiazza, Matrix Software, ChunSoft",Role-Playing,Dragon Quest V,"Android,DS,iOS (iPhone/iPad),PlayStation 2,Super Nintendo","Square Enix, Enix Corporation","Sep 27, 1992","Feb 13, 2009",8.5,8.7
1946,Tamsoft,"Beat-'Em-Up, Action, 2D",Onechanbara: Bikini Samurai Squad,Xbox 360,D3Publisher,"Feb 10, 2009","Feb 13, 2009",2.5,5.4
1947,WayForward,"Action, Puzzle",LIT,"Android,iOS (iPhone/iPad),PC,Wii","WayForward, Square Enix","Feb 9, 2009","Feb 12, 2009",7.5,7.8
1948,"Annapurna Interactive, ThatGameCompany, Bluepoint Games",Miscellaneous,flower,"iOS (iPhone/iPad),PlayStation 3,PlayStation 4,PlayStation Vita","Annapurna Interactive, SCEA, SCEI, SCEE, SCE Australia","Feb 12, 2009","Feb 11, 2009",8.0,8.4
1949,Criterion Games,"Driving/Racing, Arcade",Burnout Paradise,"PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","Electronic Arts, EA Games","Jan 22, 2008","Feb 11, 2009",9.0,8.6
1950,Monolith Productions,"Action, First-Person, Shooter, 3D",F.E.A.R. 2: Project Origin,"PC,PlayStation 3,Xbox 360","Warner Bros. Interactive Entertainment, CyberFront","Feb 10, 2009","Feb 10, 2009",7.0,8.1
1951,Monolith Productions,"Shooter, 3D, Action, First-Person",F.E.A.R. 2: Project Origin,"PC,PlayStation 3,Xbox 360","Warner Bros. Interactive Entertainment, CyberFront","Feb 10, 2009","Feb 10, 2009",7.0,8.1
1952,Rainbow Studios,"Platformer, 3D, Action",Deadly Creatures,Wii,THQ,"Feb 9, 2009","Feb 10, 2009",7.5,7.6
1953,EA Canada,"Arcade, Hockey, Sports, Team-Based",3 on 3 NHL Arcade,"PlayStation 3,Xbox 360",Electronic Arts,"Feb 5, 2009","Feb 9, 2009 ",4.0,7.3
1954,Sports Interactive,"Soccer, Sports, Team-Based, Management",Football Manager Live,PC,"Sega, Sega Europe","Jan 23, 2009","Feb 9, 2009 ",8.0,6.8
1955,Arkedo Studio,"Fixed-Screen, Shooter, 2D, Action",Big Bang Mini,DS,SouthPeak Games,"Jan 21, 2009","Feb 6, 2009 ",9.0,7.9
1956,Indies Zero,Action,Retro Game Challenge,DS,"Bandai Namco Games, Xseed Games","Feb 10, 2009","Feb 6, 2009 ",7.5,8.3
1957,FluffyLogic,"Real-Time, Strategy",Savage Moon,PlayStation 3,"SCEE, SCEA, SCE Australia","Jan 29, 2009","Feb 6, 2009 ",6.5,7.7
1958,"Bits Studios, Racdym, Southend Interactive",Compilation,R-Type I & II,"Game Boy Color,PlayStation,PlayStation 3,Xbox 360","Nintendo, Epoch, Irem, ASCII Entertainment, SCEA, Virgin Interactive, Tozai Games, Microsoft Game Studios","Feb 28, 1999","Feb 6, 2009 ",7.0,9.5
1959,Sumo Digital,"Driving/Racing, Arcade",GTI Club + Rally Cote D'Azur,PlayStation 3,"Konami, SCEA","Jan 15, 2009","Feb 6, 2009 ",7.0,7.0
1960,Destination Software,"Driving/Racing, Arcade",Bigfoot: Collision Course,"DS,Wii",Zoo Digital Publishing,"Dec 5, 2008","Feb 5, 2009 ",2.0,3.7
1961,Blue Castle Games,"Baseball, Simulation, Sports, Team-Based",MLB Front Office Manager,"PC,PlayStation 3,Xbox 360",2K Sports,"Jan 26, 2009","Feb 4, 2009 ",4.5,5.1
1962,Blue Castle Games,"Baseball, Simulation, Sports, Team-Based",MLB Front Office Manager,"PC,PlayStation 3,Xbox 360",2K Sports,"Jan 26, 2009","Feb 4, 2009 ",4.5,5.1
1963,Global A,Role-Playing,"My World, My Way",DS,"ATLUS, Rising Star Games, Global A","Feb 3, 2009","Feb 3, 2009 ",5.0,6.3
1964,Blue Castle Games,"Simulation, Sports, Team-Based, Baseball",MLB Front Office Manager,"PC,PlayStation 3,Xbox 360",2K Sports,"Jan 26, 2009","Feb 3, 2009 ",4.5,5.1
1965,Tecmo,"Action, Adventure",Rygar: The Battle of Argus,Wii,"Tecmo, Rising Star Games","Jan 28, 2009","Feb 3, 2009 ",6.5,6.1
1966,Her Interactive,Adventure,Nancy Drew: The White Wolf of Icicle Creek,"PC,Wii","Her Interactive, Focus Multimedia, Sega","Jun 7, 2007","Jan 30, 2009",5.5,6.9
1967,Bplus,"2D, Action, Platformer",Niki: Rock 'n' Ball,Wii,Bplus,"Jan 26, 2009","Jan 28, 2009",5.0,6.1
1968,Black Lantern Studios,Simulation,Iron Chef America: Supreme Cuisine,"DS,Wii",Destineer,"Nov 18, 2008","Jan 28, 2009",2.0,4.3
1969,Namco Bandai Games,"2D, Beat-'Em-Up, Action",Afro Samurai,"PlayStation 3,Xbox 360","Namco Bandai Games, Atari SA","Jan 27, 2009","Jan 27, 2009",7.0,7.3
1970,Namco Bandai Games,"Action, 2D, Beat-'Em-Up",Afro Samurai,"PlayStation 3,Xbox 360","Atari SA, Namco Bandai Games","Jan 27, 2009","Jan 27, 2009",7.0,7.3
1971,"HeroCraft, Creat Studios",Action,Magic Orbz,"iOS (iPhone/iPad),PlayStation 3","HeroCraft, Creat Studios, SCEA","Jan 15, 2009","Jan 27, 2009",6.0,7.5
1972,Twisted Pixel Games,"3D, Action, Platformer",The Maw,"PC,Xbox 360","Twisted Pixel Games, Microsoft Game Studios","Jan 21, 2009","Jan 23, 2009",7.0,7.6
1973,"Tik Games, LLC, Creat Studios","Hidden Object, Puzzle",Interpol: The Trail of Dr. Chaos,"Macintosh,PC,PlayStation 3,Xbox 360","Tik Games, LLC, Encore Software, Inc., eGames, Creat Studios, Microsoft Game Studios","Sep 5, 2007","Jan 23, 2009",4.5,5.8
1974,Nintendo,Puzzle,Art Style: CUBELLO,Wii,Nintendo,"Oct 13, 2008","Jan 22, 2009",7.0,7.7
1975,Konami,"3D, Third-Person, Adventure",Elebits: The Adventures of Kai and Zero,DS,Konami,"Jan 6, 2009","Jan 22, 2009",7.0,8.3
1976,Renegade Kid,"First-Person, Shooter, 3D, Action",Moon (2009),DS,"Gamebridge, Mastiff","Jan 13, 2009","Jan 21, 2009",7.0,7.5
1977,EA Black Box,"Skateboarding/Skating, Sports",Skate 2,"PlayStation 3,Xbox 360",EA Games,"Jan 21, 2009","Jan 20, 2009",7.5,8.4
1978,EA Black Box,"Sports, Skateboarding/Skating",Skate 2,"PlayStation 3,Xbox 360",EA Games,"Jan 21, 2009","Jan 20, 2009",7.5,8.4
1979,"Tri-Ace, Square Enix, TOSE","Action, Role-Playing",Star Ocean: The Second Story,"PlayStation,PlayStation 3,PlayStation 4,PlayStation Vita,PSP","Enix Corporation, SCEE, Square Enix","May 31, 1999","Jan 20, 2009",7.5,8.7
1980,"Creat Studios, Tik Games, LLC",Puzzle,Cuboid,"Android,iOS (iPhone/iPad),PlayStation 3","HeroCraft, Tik Games, LLC, Creat Studios","Jan 8, 2009","Jan 20, 2009",6.0,7.6
1981,Nintendo,Puzzle,Art Style: ROTOHEX,Wii,Nintendo,"Oct 27, 2008","Jan 15, 2009",5.5,6.5
1982,"Artificial Mind and Movement, Pandemic Studios","Adventure, Action",The Lord of the Rings: Conquest,"DS,PC,PlayStation 3,Xbox 360",Electronic Arts,"Jan 13, 2009","Jan 14, 2009",6.5,7.1
1983,"Artificial Mind and Movement, Pandemic Studios","Adventure, Action",The Lord of the Rings: Conquest,"DS,PC,PlayStation 3,Xbox 360",Electronic Arts,"Jan 13, 2009","Jan 14, 2009",6.5,7.1
1984,Nintendo,Puzzle,Art Style: ORBIENT,Wii,Nintendo,"Sep 29, 2008","Jan 14, 2009",7.0,7.9
1985,Epos,"2D, Shoot-'Em-Up, Action",Crash Commando,PlayStation 3,"SCEA, SCE Australia, SCEE","Dec 18, 2008","Jan 13, 2009",8.0,7.7
1986,EA DICE,"Action, Adventure",Mirror's Edge,"PC,PlayStation 3,Xbox 360","EA Games, ak tronic, Electronic Arts","Nov 11, 2008","Jan 13, 2009",7.0,8.1
1987,"THQ Wireless, Volition Inc., G5 Software, CD Projekt Localisation Centre","Action, Adventure",Saints Row 2,"BlackBerry,Linux,Mobile,PC,PlayStation 3,Xbox 360","THQ Wireless, Deep Silver, THQ","Oct 14, 2008","Jan 12, 2009",6.5,8.2
1988,"Anuman Interactive, Microids, Koalabs Studio, Tetraedge","Adventure, Third-Person, 3D",Syberia,"Android,DS,iOS (iPhone/iPad),Macintosh,Nintendo Switch,PC,PlayStation 2,PlayStation 3,Windows Mobile,Xbox,Xbox 360","Anuman Interactive, Dreamcatcher, Microids, Meridian4, Funbox Media, MediaQuest, Frogster Interactive, The Adventure Company, Peter Games, Nordic Games Publishing, Tetraedge, XS Games, Bandai Namco Games","Sep 1, 2002","Jan 9, 2009 ",3.5,8.6
1989,Harmonix Music Systems,Music/Rhythm,AC/DC Live: Rock Band Track Pack,"PlayStation 2,PlayStation 3,Wii,Xbox 360","MTV Games, Electronic Arts","Nov 2, 2008","Jan 8, 2009 ",6.5,7.4
1990,Infinite Interactive,Puzzle,Neopets Puzzle Adventure,"DS,PC,Wii",Capcom,"Nov 25, 2008","Jan 8, 2009 ",4.5,5.8
1991,"Gameloft, Sonic Team","2D, Action, Platformer",Sonic Unleashed,"BlackBerry,PlayStation 2,PlayStation 3,Wii,Xbox 360","Gameloft, Sega","Nov 18, 2008","Jan 8, 2009 ",3.5,7.2
1992,Turbine Inc.,"MMO, Role-Playing",The Lord of the Rings Online,"Macintosh,PC","Turbine Inc., Warner Bros. Interactive Entertainment, Codemasters, Midway","Apr 24, 2007","Jan 7, 2009 ",8.5,8.4
1993,"Amaze Entertainment, Aspyr, Toys for Bob",Action,DreamWorks Madagascar: Escape 2 Africa,"DS,PC,PlayStation 2,PlayStation 3,Wii,Xbox 360",Activision,"Nov 4, 2008","Jan 7, 2009 ",7.5,6.5
1994,"Amaze Entertainment, Aspyr, Toys for Bob",Action,DreamWorks Madagascar: Escape 2 Africa,"DS,PC,PlayStation 2,PlayStation 3,Wii,Xbox 360",Activision,"Nov 4, 2008","Jan 7, 2009 ",7.5,6.5
1995,Shin'en,"Arcade, Sports, Golf",Fun! Fun! Minigolf,Wii,"Shin'en, Interchannel","Dec 22, 2008","Jan 7, 2009 ",7.0,7.3
1996,Liquid Entertainment,"Action, Role-Playing",Rise of the Argonauts,"PC,PlayStation 3,Xbox 360","Codemasters, ak tronic","Dec 16, 2008","Jan 7, 2009 ",6.0,7.3
